,Date_Time,HLAvg,MA,Returns
1035164,2001-01-01,123.655,123.61678571428571,5.778242605184612e-06
1035166,2001-01-01,123.655,123.61964285714285,2.3112636546164176e-05
1035168,2001-01-01,123.65,123.62285714285714,2.6001077601633687e-05
1035170,2001-01-01,123.68,123.62785714285714,4.044477699577886e-05
1035172,2001-01-01,123.67500000000001,123.63214285714285,3.4665649811029645e-05
1035174,2001-01-01,123.67500000000001,123.63714285714285,4.044173934682189e-05
1035176,2001-01-01,123.67,123.64178571428572,3.7551579264952005e-05
1035178,2001-01-01,123.64,123.64392857142857,1.733102253081395e-05
1035180,2001-01-01,123.67500000000001,123.64785714285715,3.177276121450984e-05
1035182,2001-01-01,123.695,123.65321428571428,4.332486573580524e-05
1035184,2001-01-01,123.67500000000001,123.65928571428572,4.909924546991697e-05
1035186,2001-01-01,123.67500000000001,123.66285714285716,2.888078301788877e-05
1035188,2001-01-01,123.665,123.66535714285715,2.02160518344526e-05
1035190,2001-01-01,123.655,123.66714285714286,1.4439786811308515e-05
1035192,2001-01-01,123.625,123.665,-1.7327769194510317e-05
1035194,2001-01-01,123.655,123.665,0.0
1035196,2001-01-01,123.655,123.66535714285715,2.887982383231874e-06
1035198,2001-01-01,123.66,123.66392857142857,-1.1551979576262447e-05
1035200,2001-01-01,123.685,123.66464285714287,5.776006469281419e-06
1035202,2001-01-01,123.68,123.665,2.8879907236472374e-06
1035204,2001-01-01,123.67500000000001,123.66535714285715,2.887982383231874e-06
1035206,2001-01-01,123.67500000000001,123.66785714285713,2.0215643154076016e-05
1035208,2001-01-01,123.685,123.66857142857144,5.775822982893766e-06
1035210,2001-01-01,123.705,123.66928571428572,5.775789622660916e-06
1035212,2001-01-01,123.69,123.67035714285716,8.663621885040327e-06
1035214,2001-01-01,123.69,123.67142857142856,8.66354682706462e-06
1035216,2001-01-01,123.705,123.67428571428572,2.3102424600594905e-05
1035218,2001-01-01,123.7,123.6775,2.598958972674512e-05
1035220,2001-01-01,123.695,123.6825,4.042690815561665e-05
1035222,2001-01-01,123.705,123.68607142857142,2.8875362387719985e-05
1035224,2001-01-01,123.69999999999999,123.68928571428572,2.5987113280774566e-05
1035226,2001-01-01,123.69,123.69142857142856,1.732436701120769e-05
1035228,2001-01-01,123.71000000000001,123.69321428571428,1.4436743244333807e-05
1035230,2001-01-01,123.69,123.69392857142857,5.774638940872942e-06
1035232,2001-01-01,123.695,123.69535714285713,1.1549177842936264e-05
1035234,2001-01-01,123.69,123.69642857142857,8.661795850214776e-06
1035236,2001-01-01,123.695,123.69714285714285,5.774488885549752e-06
1035238,2001-01-01,123.685,123.69571428571429,-1.1549011116025967e-05
1035240,2001-01-01,123.69,123.69571428571427,-1.1102230246251565e-16
1035242,2001-01-01,123.69,123.69571428571429,2.2204460492503128e-16
1035244,2001-01-01,123.67,123.69321428571428,-2.0211090403599056e-05
1035246,2001-01-01,123.675,123.69142857142857,-1.443674324416339e-05
1035248,2001-01-01,123.695,123.69142857142856,-1.1102230246251565e-16
1035250,2001-01-01,123.705,123.69142857142857,2.2204460492503128e-16
1035252,2001-01-01,123.7,123.69142857142856,-1.1102230246251565e-16
1035254,2001-01-01,123.685,123.69107142857142,-2.8873736592931034e-06
1035256,2001-01-01,123.685,123.68928571428572,-1.4436993351933741e-05
1035258,2001-01-01,123.67,123.68785714285715,-1.1549744750658764e-05
1035260,2001-01-01,123.7,123.68821428571428,2.887448693459656e-06
1035262,2001-01-01,123.685,123.68785714285715,-2.8874486934887876e-06
1035264,2001-01-01,123.70500000000001,123.68857142857144,5.7748890500275144e-06
1035266,2001-01-01,123.68,123.68821428571428,-2.8874403563559334e-06
1035268,2001-01-01,123.655,123.6857142857143,-2.021231594217058e-05
1035270,2001-01-01,123.64,123.68214285714285,-2.8875445766835262e-05
1035272,2001-01-01,123.655,123.68107142857143,-8.66279632176061e-06
1035274,2001-01-01,123.61,123.67642857142857,-3.75396512610367e-05
1035276,2001-01-01,123.615,123.6707142857143,-4.62045823476165e-05
1035278,2001-01-01,123.61,123.66392857142856,-5.487071450290092e-05
1035280,2001-01-01,123.63,123.65892857142858,-4.043297945385915e-05
1035282,2001-01-01,123.63,123.65499999999999,-3.1769916491257506e-05
1035284,2001-01-01,123.635,123.65142857142857,-2.888261815348081e-05
1035286,2001-01-01,123.64,123.64928571428571,-1.732997131929448e-05
1035288,2001-01-01,123.64500000000001,123.64535714285715,-3.177239412469047e-05
1035290,2001-01-01,123.66,123.64357142857143,-1.4442331050241638e-05
1035292,2001-01-01,123.665,123.64071428571428,-2.3108163537580772e-05
1035294,2001-01-01,123.65,123.63857142857144,-1.733147308882833e-05
1035296,2001-01-01,123.675,123.64,1.155434876817616e-05
1035298,2001-01-01,123.695,123.64392857142857,3.17737707548586e-05
1035300,2001-01-01,123.71000000000001,123.64785714285713,3.1772761214287804e-05
1035302,2001-01-01,123.75999999999999,123.65857142857143,8.664785450893833e-05
1035304,2001-01-01,123.75999999999999,123.66892857142857,8.375245666720486e-05
1035306,2001-01-01,123.75999999999999,123.67964285714287,8.663309158508913e-05
1035308,2001-01-01,123.75,123.68821428571428,6.930106986295516e-05
1035310,2001-01-01,123.75,123.69678571428572,6.929626755769504e-05
1035312,2001-01-01,123.725,123.70321428571428,5.196904955550934e-05
1035314,2001-01-01,123.725,123.70928571428571,4.907940037511275e-05
1035316,2001-01-01,123.735,123.71571428571428,5.1963798565411596e-05
1035318,2001-01-01,123.735,123.72107142857142,4.330110288575869e-05
1035320,2001-01-01,123.765,123.72821428571429,5.773188735813708e-05
1035322,2001-01-01,123.765,123.73642857142856,6.638755033808889e-05
1035324,2001-01-01,123.78999999999999,123.74464285714285,6.638314332391798e-05
1035326,2001-01-01,123.78,123.75071428571428,4.906296944500177e-05
1035328,2001-01-01,123.775,123.75535714285714,3.751711718899631e-05
1035330,2001-01-01,123.77000000000001,123.75607142857143,5.771739256023466e-06
1035332,2001-01-01,123.755,123.75571428571428,-2.885865463923004e-06
1035334,2001-01-01,123.715,123.75249999999998,-2.597316395132383e-05
1035336,2001-01-01,123.70500000000001,123.74928571428572,-2.5973838573884408e-05
1035338,2001-01-01,123.695,123.74535714285715,-3.1746718907110055e-05
1035340,2001-01-01,123.69,123.74285714285715,-2.0202982249479775e-05
1035342,2001-01-01,123.70500000000001,123.74142857142856,-1.1544744543958945e-05
1035344,2001-01-01,123.72999999999999,123.74107142857143,-2.8862069610732554e-06
1035346,2001-01-01,123.69,123.73785714285714,-2.5976237516734887e-05
1035348,2001-01-01,123.705,123.73357142857142,-3.4636033023167654e-05
1035350,2001-01-01,123.7,123.72892857142857,-3.752372293498354e-05
1035352,2001-01-01,123.71000000000001,123.72321428571429,-4.618497661252827e-05
1035354,2001-01-01,123.72,123.71892857142858,-3.464013232872142e-05
1035356,2001-01-01,123.72,123.715,-3.175450878204905e-05
1035358,2001-01-01,123.725,123.71178571428571,-2.5981711763340355e-05
1035360,2001-01-01,123.735,123.71035714285713,-1.1547644136364303e-05
1035362,2001-01-01,123.735,123.71178571428572,1.1547644136611576e-05
1035364,2001-01-01,123.725,123.71321428571427,1.1547510789708019e-05
1035366,2001-01-01,123.725,123.71535714285714,1.7321016166809423e-05
1035368,2001-01-01,123.75,123.71964285714286,3.46411323066453e-05
1035370,2001-01-01,123.72999999999999,123.72142857142856,1.4433450966113143e-05
1035372,2001-01-01,123.745,123.7225,8.659970584985827e-06
1035374,2001-01-01,123.74000000000001,123.72607142857143,2.886602699744231e-05
1035376,2001-01-01,123.72999999999999,123.72785714285715,1.4432701037049037e-05
1035378,2001-01-01,123.735,123.73035714285713,2.0205431509096416e-05
1035380,2001-01-01,123.735,123.73214285714286,1.4432201127489367e-05
1035382,2001-01-01,123.72,123.73214285714286,0.0
1035384,2001-01-01,123.735,123.73321428571428,8.659220699109143e-06
1035386,2001-01-01,123.745,123.73464285714286,1.1545510961181554e-05
1035388,2001-01-01,123.72999999999999,123.73428571428572,-2.886365243473211e-06
1035390,2001-01-01,123.74000000000001,123.73464285714284,2.886365243482469e-06
1035392,2001-01-01,123.705,123.7332142857143,-1.1545510960966435e-05
1035394,2001-01-01,123.7,123.73142857142857,-1.4432076155583274e-05
1035396,2001-01-01,123.685,123.72678571428571,-3.752437280610085e-05
1035398,2001-01-01,123.68,123.7232142857143,-2.8865860348754677e-05
1035400,2001-01-01,123.68,123.71857142857142,-3.752686418765447e-05
1035402,2001-01-01,123.695,123.71535714285714,-2.5980961730024918e-05
1035404,2001-01-01,123.655,123.71000000000001,-4.330310296277109e-05
1035406,2001-01-01,123.65,123.70392857142858,-4.907911698991722e-05
1035408,2001-01-01,123.65,123.69785714285715,-4.9081525867890045e-05
1035410,2001-01-01,123.645,123.6925,-4.3309229348020266e-05
1035412,2001-01-01,123.65,123.68642857142858,-4.9086060867811006e-05
1035414,2001-01-01,123.64,123.67892857142856,-6.0639048967427105e-05
1035416,2001-01-01,123.64500000000001,123.67285714285715,-4.909144726886403e-05
1035418,2001-01-01,123.63,123.665,-6.353368587048685e-05
1035420,2001-01-01,123.63,123.65964285714286,-4.3320736632637855e-05
1035422,2001-01-01,123.64,123.65535714285714,-3.465794057090141e-05
1035424,2001-01-01,123.635,123.65178571428571,-2.8882534733243256e-05
1035426,2001-01-01,123.64500000000001,123.64928571428571,-2.0218270674238633e-05
1035428,2001-01-01,123.65,123.64714285714287,-1.7330271652372924e-05
1035430,2001-01-01,123.655,123.64428571428572,-2.310749607283925e-05
1035432,2001-01-01,123.67,123.64535714285714,8.665373600400929e-06
1035434,2001-01-01,123.66,123.64607142857143,5.776874018076633e-06
1035436,2001-01-01,123.67,123.64750000000001,1.155364792001189e-05
1035438,2001-01-01,123.695,123.65107142857143,2.8883535808757176e-05
1035440,2001-01-01,123.675,123.65285714285713,1.444145506340161e-05
1035442,2001-01-01,123.695,123.65678571428573,3.1770467043272514e-05
1035444,2001-01-01,123.69,123.66,2.599326774496045e-05
1035446,2001-01-01,123.68,123.66357142857143,2.8880616198818656e-05
1035448,2001-01-01,123.705,123.66892857142857,4.331936043961667e-05
1035450,2001-01-01,123.705,123.67357142857144,3.754192784019118e-05
1035452,2001-01-01,123.69,123.6775,3.176514584075252e-05
1035454,2001-01-01,123.71000000000001,123.68214285714285,3.7539326058042844e-05
1035456,2001-01-01,123.7,123.68571428571428,2.8875445766836252e-05
1035458,2001-01-01,123.69,123.68821428571428,2.0212315942213996e-05
1035460,2001-01-01,123.695,123.69000000000001,1.4437118409256778e-05
1035462,2001-01-01,123.69999999999999,123.69285714285715,2.3098955928106083e-05
1035464,2001-01-01,123.705,123.69535714285713,2.0211148759029353e-05
1035466,2001-01-01,123.72,123.69714285714285,1.4436284735727335e-05
1035468,2001-01-01,123.695,123.69857142857143,1.1548877738019615e-05
1035470,2001-01-01,123.695,123.69857142857144,2.2204460492503128e-16
1035472,2001-01-01,123.68,123.69785714285715,-5.774422197015677e-06
1035474,2001-01-01,123.675,123.69749999999999,-2.887223602559127e-06
1035476,2001-01-01,123.67,123.69500000000001,-2.0210798630314076e-05
1035478,2001-01-01,123.67,123.6925,-2.021120711515577e-05
1035480,2001-01-01,123.67,123.69107142857145,-1.154944461605019e-05
1035482,2001-01-01,123.65,123.68678571428572,-3.464913420829628e-05
1035484,2001-01-01,123.65,123.68321428571429,-2.8875195631472207e-05
1035486,2001-01-01,123.645,123.67999999999999,-2.5988388966885552e-05
1035488,2001-01-01,123.64,123.67607142857142,-3.176450374725524e-05
1035490,2001-01-01,123.6,123.66892857142857,-5.7756228303278064e-05
1035492,2001-01-01,123.62,123.66285714285713,-4.90954169527044e-05
1035494,2001-01-01,123.63499999999999,123.6567857142857,-4.9097827431070534e-05
1035496,2001-01-01,123.63499999999999,123.6525,-3.465874137121471e-05
1035498,2001-01-01,123.64500000000001,123.64892857142857,-2.8883202109355173e-05
1035500,2001-01-01,123.65,123.64678571428571,-1.7330321708977744e-05
1035502,2001-01-01,123.65,123.64500000000001,-1.4442164187306381e-05
1035504,2001-01-01,123.67500000000001,123.64535714285715,2.8884495235413586e-06
1035506,2001-01-01,123.68,123.64607142857143,5.776874017854589e-06
1035508,2001-01-01,123.68,123.6467857142857,5.7768406456314345e-06
1035510,2001-01-01,123.665,123.64785714285715,8.665198397179516e-06
1035512,2001-01-01,123.67,123.64928571428571,1.1553481063856779e-05
1035514,2001-01-01,123.68,123.65178571428571,2.0218270674225094e-05
1035516,2001-01-01,123.655,123.65285714285714,8.664848011386569e-06
1035518,2001-01-01,123.67,123.65785714285714,4.043496469704997e-05
1035520,2001-01-01,123.65,123.66,1.7328770090978745e-05
1035522,2001-01-01,123.655,123.66142857142859,1.1552346570696848e-05
1035524,2001-01-01,123.66499999999999,123.66357142857144,1.7328269628209033e-05
1035526,2001-01-01,123.67500000000001,123.6657142857143,1.7327969364491246e-05
1035528,2001-01-01,123.67500000000001,123.6675,1.443974510971343e-05
1035530,2001-01-01,123.68,123.66964285714286,1.732741890813438e-05
1035532,2001-01-01,123.67500000000001,123.66964285714286,0.0
1035534,2001-01-01,123.66,123.66821428571428,-1.1551579245421319e-05
1035536,2001-01-01,123.655,123.66642857142858,-1.4439661707804915e-05
1035538,2001-01-01,123.67,123.66678571428572,2.8879490220145085e-06
1035540,2001-01-01,123.66,123.66607142857143,-5.775906384255931e-06
1035542,2001-01-01,123.67,123.66535714285715,-5.775939745429267e-06
1035544,2001-01-01,123.665,123.66607142857143,5.775939745485079e-06
1035546,2001-01-01,123.68,123.66678571428572,5.775906384142016e-06
1035548,2001-01-01,123.66,123.66750000000002,5.775873023243039e-06
1035550,2001-01-01,123.68,123.6692857142857,1.4439536606400846e-05
1035552,2001-01-01,123.67,123.66964285714286,2.8878823015781703e-06
1035554,2001-01-01,123.67500000000001,123.66964285714286,0.0
1035556,2001-01-01,123.65,123.66785714285716,-1.4439494906599397e-05
1035558,2001-01-01,123.65,123.66571428571429,-1.7327669111388497e-05
1035560,2001-01-01,123.655,123.66428571428573,-1.1551946214230273e-05
1035562,2001-01-01,123.66499999999999,123.66464285714287,2.8879990642846443e-06
1035564,2001-01-01,123.67,123.66571428571429,8.66394714981293e-06
1035566,2001-01-01,123.67,123.66571428571429,0.0
1035568,2001-01-01,123.69,123.66785714285716,1.7327669111431323e-05
1035570,2001-01-01,123.67500000000001,123.66821428571428,2.88791566124123e-06
1035572,2001-01-01,123.69,123.67,1.4439453206985356e-05
1035574,2001-01-01,123.68,123.67,0.0
1035576,2001-01-01,123.675,123.67107142857144,8.663571846389856e-06
1035578,2001-01-01,123.655,123.66928571428572,-1.4439328109501791e-05
1035580,2001-01-01,123.66,123.66857142857144,-5.775789622647281e-06
1035582,2001-01-01,123.65,123.66678571428572,-1.4439620007225973e-05
1035584,2001-01-01,123.655,123.66714285714285,2.8879406815991454e-06
1035586,2001-01-01,123.69,123.67,2.310322521143892e-05
1035588,2001-01-01,123.705,123.67357142857142,2.887828093566517e-05
1035590,2001-01-01,123.68,123.67464285714286,8.66332166201917e-06
1035592,2001-01-01,123.685,123.67571428571429,8.663246609594509e-06
1035594,2001-01-01,123.69,123.67714285714285,1.1550878733148225e-05
1035596,2001-01-01,123.69,123.67714285714285,0.0
1035598,2001-01-01,123.685,123.67785714285715,5.775389333617209e-06
1035600,2001-01-01,123.685,123.6775,-2.8876904974311068e-06
1035602,2001-01-01,123.685,123.67785714285715,2.8876904973377913e-06
1035604,2001-01-01,123.69,123.67892857142856,8.663021459647895e-06
1035606,2001-01-01,123.68,123.68071428571429,1.4438202328771252e-05
1035608,2001-01-01,123.68,123.68214285714285,1.1550411772298506e-05
1035610,2001-01-01,123.68,123.68428571428572,1.732536751487333e-05
1035612,2001-01-01,123.69,123.68678571428572,2.0212549395192916e-05
1035614,2001-01-01,123.68,123.68607142857142,-5.774972424614647e-06
1035616,2001-01-01,123.665,123.68321428571429,-2.3100223206921556e-05
1035618,2001-01-01,123.665,123.68214285714285,-8.662721278471761e-06
1035620,2001-01-01,123.66,123.68035714285715,-1.4438035561089334e-05
1035622,2001-01-01,123.655,123.67785714285715,-2.021359999956165e-05
1035624,2001-01-01,123.655,123.67535714285714,-2.02140085975385e-05
1035626,2001-01-01,123.67500000000001,123.67464285714287,-5.775506078597863e-06
1035628,2001-01-01,123.65,123.67214285714286,-2.0214533961918744e-05
1035630,2001-01-01,123.67,123.67107142857142,-8.66349678951749e-06
1035632,2001-01-01,123.66499999999999,123.66928571428572,-1.4439328109390767e-05
1035634,2001-01-01,123.645,123.66678571428572,-2.021540962983917e-05
1035636,2001-01-01,123.66,123.66535714285715,-1.1551846129577067e-05
1035638,2001-01-01,123.66499999999999,123.66428571428571,-8.663972171484253e-06
1035640,2001-01-01,123.655,123.66178571428573,-2.0216226988334454e-05
1035642,2001-01-01,123.655,123.66,-1.4440412360748323e-05
1035644,2001-01-01,123.665,123.66,0.0
1035646,2001-01-01,123.69,123.66178571428573,1.4440412360769348e-05
1035648,2001-01-01,123.665,123.66214285714285,2.8880574491905795e-06
1035650,2001-01-01,123.66499999999999,123.66285714285713,5.776089875858694e-06
1035652,2001-01-01,123.67,123.66392857142857,8.664072258429362e-06
1035654,2001-01-01,123.67,123.66357142857143,-2.888015745421887e-06
1035656,2001-01-01,123.675,123.66535714285715,1.4439995321726372e-05
1035658,2001-01-01,123.68,123.66607142857143,5.775939745485079e-06
1035660,2001-01-01,123.685,123.6675,1.1551779407382164e-05
1035662,2001-01-01,123.66499999999999,123.66892857142857,1.1551645965223125e-05
1035664,2001-01-01,123.67,123.66964285714286,5.7757729429885765e-06
1035666,2001-01-01,123.655,123.66892857142857,-5.775772942893288e-06
1035668,2001-01-01,123.63499999999999,123.6675,-1.1551645965155721e-05
1035670,2001-01-01,123.65,123.66714285714285,-2.8879323415636736e-06
1035672,2001-01-01,123.65,123.66607142857143,-8.663847065807001e-06
1035674,2001-01-01,123.63499999999999,123.66214285714285,-3.176808145601303e-05
1035676,2001-01-01,123.64,123.66035714285715,-1.444037065561737e-05
1035678,2001-01-01,123.625,123.65750000000001,-2.3105026788405858e-05
1035680,2001-01-01,123.62,123.65392857142857,-2.8882034221588303e-05
1035682,2001-01-01,123.595,123.64857142857143,-4.3324615464621176e-05
1035684,2001-01-01,123.59,123.6425,-4.9103500078502365e-05
1035686,2001-01-01,123.6,123.63678571428571,-4.6217261577767464e-05
1035688,2001-01-01,123.60499999999999,123.63107142857143,-4.6219397711620275e-05
1035690,2001-01-01,123.6,123.62642857142858,-3.7554833672645376e-05
1035692,2001-01-01,123.625,123.62321428571428,-2.6000326450105536e-05
1035694,2001-01-01,123.63,123.62142857142855,-1.4444917917133463e-05
1035696,2001-01-01,123.625,123.62071428571429,-5.778025590762996e-06
1035698,2001-01-01,123.615,123.61821428571429,-2.022335248360697e-05
1035700,2001-01-01,123.61500000000001,123.61571428571428,-2.0223761475947e-05
1035702,2001-01-01,123.61,123.61392857142857,-1.4445794323861806e-05
1035704,2001-01-01,123.61,123.6117857142857,-1.733522865216998e-05
1035706,2001-01-01,123.61,123.61071428571428,-8.66772701859343e-06
1035708,2001-01-01,123.61,123.61,-5.778526417927849e-06
1035710,2001-01-01,123.62,123.61178571428572,1.4446253436626312e-05
1035712,2001-01-01,123.61,123.61321428571429,1.1556852491338508e-05
1035714,2001-01-01,123.62,123.61464285714285,1.1556718931941949e-05
1035716,2001-01-01,123.625,123.61607142857143,1.1556585375876003e-05
1035718,2001-01-01,123.61500000000001,123.61714285714287,8.667351387625362e-06
1035720,2001-01-01,123.6,123.61535714285715,-1.4445627381099784e-05
1035722,2001-01-01,123.595,123.61285714285715,-2.0224228915828105e-05
1035724,2001-01-01,123.61500000000001,123.61214285714286,-5.778426245700254e-06
1035726,2001-01-01,123.605,123.61142857142859,-5.778459635850662e-06
1035728,2001-01-01,123.61500000000001,123.61142857142859,0.0
1035730,2001-01-01,123.62,123.61214285714286,5.778459635878498e-06
1035732,2001-01-01,123.625,123.61321428571429,8.667626847113342e-06
1035734,2001-01-01,123.63499999999999,123.615,1.444587779676022e-05
1035736,2001-01-01,123.61,123.61500000000001,2.2204460492503128e-16
1035738,2001-01-01,123.63,123.61571428571428,5.778292687721996e-06
1035740,2001-01-01,123.63,123.61714285714287,1.1556485210935931e-05
1035742,2001-01-01,123.62,123.61714285714285,-1.1102230246251565e-16
1035744,2001-01-01,123.63,123.61749999999999,2.8891004352063046e-06
1035746,2001-01-01,123.615,123.61749999999999,0.0
1035748,2001-01-01,123.61,123.61821428571429,5.778175829874371e-06
1035750,2001-01-01,123.61,123.61928571428572,8.667201144222003e-06
1035752,2001-01-01,123.595,123.61785714285713,-1.1556284885821592e-05
1035754,2001-01-01,123.59,123.61678571428571,-8.667301305768964e-06
1035756,2001-01-01,123.595,123.61535714285715,-1.1556518598795815e-05
1035758,2001-01-01,123.6,123.61392857142857,-1.1556652153618789e-05
1035760,2001-01-01,123.6,123.61214285714286,-1.4446003007948835e-05
1035762,2001-01-01,123.59,123.60892857142858,-2.600333131709873e-05
1035764,2001-01-01,123.58,123.6067857142857,-1.7335929870974212e-05
1035766,2001-01-01,123.58,123.60321428571429,-2.8893884322416353e-05
1035768,2001-01-01,123.595,123.60071428571428,-2.0226215776942405e-05
1035770,2001-01-01,123.585,123.59821428571429,-2.0226624884749135e-05
1035772,2001-01-01,123.575,123.5942857142857,-3.178552285300604e-05
1035774,2001-01-01,123.56,123.59035714285713,-3.17865332045043e-05
1035776,2001-01-01,123.595,123.58928571428571,-8.66922986891985e-06
1035778,2001-01-01,123.59,123.58785714285713,-1.155909006857707e-05
1035780,2001-01-01,123.585,123.58714285714287,-5.7795951392204394e-06
1035782,2001-01-01,123.585,123.58678571428571,-2.889810096277649e-06
1035784,2001-01-01,123.595,123.58678571428571,0.0
1035786,2001-01-01,123.57499999999999,123.58500000000001,-1.4449175746895168e-05
1035788,2001-01-01,123.6,123.58500000000001,0.0
1035790,2001-01-01,123.59,123.585,-1.1102230246251565e-16
1035792,2001-01-01,123.585,123.58535714285713,2.8898518517401374e-06
1035794,2001-01-01,123.585,123.58571428571429,2.88984350066668e-06
1035796,2001-01-01,123.57499999999999,123.58428571428571,-1.1559424109680626e-05
1035798,2001-01-01,123.57,123.58321428571428,-8.669655771483896e-06
1035800,2001-01-01,123.57499999999999,123.58321428571428,0.0
1035802,2001-01-01,123.6,123.58607142857143,2.311891503042464e-05
1035804,2001-01-01,123.6,123.58642857142857,2.8898267982977197e-06
1035806,2001-01-01,123.595,123.58678571428571,2.8898184472242617e-06
1035808,2001-01-01,123.6,123.58785714285715,8.6694052355659e-06
1035810,2001-01-01,123.605,123.58928571428571,1.155909006846829e-05
1035812,2001-01-01,123.59,123.58892857142857,-2.8897599909905984e-06
1035814,2001-01-01,123.62,123.59214285714286,2.6007539298198513e-05
1035816,2001-01-01,123.625,123.59392857142858,1.4448340680602372e-05
1035818,2001-01-01,123.625,123.59642857142858,2.0227326251457936e-05
1035820,2001-01-01,123.61,123.59821428571429,1.444783968704442e-05
1035822,2001-01-01,123.61,123.60000000000001,1.4447630949923932e-05
1035824,2001-01-01,123.61,123.60249999999999,2.0226332663026495e-05
1035826,2001-01-01,123.615,123.60571428571428,2.600468373406918e-05
1035828,2001-01-01,123.605,123.60785714285714,1.7336080139408674e-05
1035830,2001-01-01,123.625,123.60964285714286,1.4446503874009642e-05
1035832,2001-01-01,123.615,123.61071428571428,8.667802148699235e-06
1035834,2001-01-01,123.615,123.61214285714287,1.1556952662939806e-05
1035836,2001-01-01,123.61,123.61285714285714,5.778426245447844e-06
1035838,2001-01-01,123.615,123.61357142857142,5.778392855683319e-06
1035840,2001-01-01,123.61,123.61500000000001,1.1556685542814443e-05
1035842,2001-01-01,123.615,123.61464285714284,-2.889158864992193e-06
1035844,2001-01-01,123.6,123.61285714285714,-1.4445919533514646e-05
1035846,2001-01-01,123.585,123.61,-2.3113905326428442e-05
1035848,2001-01-01,123.59,123.60857142857142,-1.155715301110057e-05
1035850,2001-01-01,123.58500000000001,123.6067857142857,-1.4446629096070908e-05
1035852,2001-01-01,123.605,123.60642857142857,-2.8893508639640908e-06
1035854,2001-01-01,123.575,123.60357142857143,-2.3115107457298527e-05
1035856,2001-01-01,123.57,123.60107142857143,-2.022615733417544e-05
1035858,2001-01-01,123.605,123.59964285714285,-1.1557987870050257e-05
1035860,2001-01-01,123.62,123.6,2.8895094912569464e-06
1035862,2001-01-01,123.62,123.60035714285713,2.8895011419598372e-06
1035864,2001-01-01,123.60499999999999,123.60000000000001,-2.8895011419664746e-06
1035866,2001-01-01,123.59,123.59821428571429,-1.4447630949933941e-05
1035868,2001-01-01,123.605,123.59785714285714,-2.8895512383717024e-06
1035870,2001-01-01,123.59,123.59607142857143,-1.4447881435077275e-05
1035872,2001-01-01,123.59,123.59535714285714,-5.779211022149441e-06
1035874,2001-01-01,123.59,123.59571428571428,2.8896096859308648e-06
1035876,2001-01-01,123.57,123.5942857142857,-1.1558488843330305e-05
1035878,2001-01-01,123.58,123.59392857142858,-2.889643085611574e-06
1035880,2001-01-01,123.565,123.59107142857142,-2.3117445292197727e-05
1035882,2001-01-01,123.56,123.59,-8.669179765563683e-06
1035884,2001-01-01,123.58,123.59071428571428,5.779461527542478e-06
1035886,2001-01-01,123.555,123.58714285714287,-2.8897641665398558e-05
1035888,2001-01-01,123.53999999999999,123.58142857142857,-4.6237963688323604e-05
1035890,2001-01-01,123.56,123.57714285714285,-3.4679875849673174e-05
1035892,2001-01-01,123.55,123.57321428571427,-3.179094276306235e-05
1035894,2001-01-01,123.53,123.56892857142857,-3.468218116573563e-05
1035896,2001-01-01,123.55,123.56500000000001,-3.1793056110133235e-05
1035898,2001-01-01,123.555,123.5625,-2.023247109362571e-05
1035900,2001-01-01,123.565,123.56071428571428,-1.4452015695132107e-05
1035902,2001-01-01,123.57,123.5592857142857,-1.1561762937760435e-05
1035904,2001-01-01,123.54499999999999,123.5575,-1.4452391654167089e-05
1035906,2001-01-01,123.53,123.55392857142856,-2.8905409938670058e-05
1035908,2001-01-01,123.545,123.55250000000001,-1.1562397925614787e-05
1035910,2001-01-01,123.555,123.55214285714285,-2.8906203705801514e-06
1035912,2001-01-01,123.56,123.55071428571429,-1.1562565039426916e-05
1035914,2001-01-01,123.52,123.54821428571428,-2.0234810523425933e-05
1035916,2001-01-01,123.525,123.54714285714284,-8.672186995568626e-06
1035918,2001-01-01,123.5,123.54285714285713,-3.468950006994599e-05
1035920,2001-01-01,123.5,123.53928571428573,-2.8908835987562983e-05
1035922,2001-01-01,123.50999999999999,123.53785714285716,-1.1563768400874234e-05
1035924,2001-01-01,123.475,123.5325,-4.336532249318716e-05
1035926,2001-01-01,123.47999999999999,123.52714285714286,-4.336720312567859e-05
1035928,2001-01-01,123.465,123.52,-5.7825863211716654e-05
1035930,2001-01-01,123.465,123.51250000000002,-6.072075538470081e-05
1035932,2001-01-01,123.495,123.50892857142857,-2.8915941360669757e-05
1035934,2001-01-01,123.495,123.50642857142859,-2.0241656462012193e-05
1035936,2001-01-01,123.495,123.50285714285714,-2.8917362854396277e-05
1035938,2001-01-01,123.5,123.49892857142856,-3.1810064996432514e-05
1035940,2001-01-01,123.52,123.49607142857143,-2.313522830228674e-05
1035942,2001-01-01,123.505,123.495,-8.67584860648036e-06
1035944,2001-01-01,123.515,123.49428571428572,-5.783940888127309e-06
1035946,2001-01-01,123.50999999999999,123.495,5.783940888061423e-06
1035948,2001-01-01,123.52000000000001,123.49642857142855,1.1567781415083452e-05
1035950,2001-01-01,123.465,123.4932142857143,-2.6027696362114927e-05
1035952,2001-01-01,123.5,123.495,1.4459914946938993e-05
1035954,2001-01-01,123.50999999999999,123.49714285714286,1.735162194325764e-05
1035956,2001-01-01,123.52,123.50107142857144,3.1810524948654555e-05
1035958,2001-01-01,123.535,123.50607142857143,4.048465921149591e-05
